#Complex	IC50	 MD_sasa	 MD_h1	 MD_h2	 MD_h3	 IC_AA	 IC_PP	 IC_CC	 IC_AP	 IC_CP	 IC_AC	 ENM_EXP	 ENM_R6	 RFCB	 RFHA	 ZRANK	 ZRANKr	 DFIRE	 NIS_A	 NIS_C
0013095_2_11__CAP257-RH1	-1		-15.867133	9.166667	7.000000	-4.083883	10.166667	5.666667	6.666667	11.000000	9.000000	14.000000	70.829566	199.791262	12.048000	43.502950	-104.673450	-304.057667	-10.331250	40.206667	21.226667
REJO4541_67__CAP257-RH1	-1		-15.362417	8.166667	7.333333	-3.892904	9.833333	8.333333	5.000000	11.833333	10.000000	11.333333	69.739921	196.495151	11.577333	-13.242967	-101.977617	-289.184667	-10.234004	40.991667	19.025000
ZM135_10A__CAP257-RH1	-1		-16.825933	10.166667	8.666667	-3.235494	9.500000	3.833333	6.500000	14.666667	11.166667	12.000000	71.189715	195.126923	12.997550	55.821117	-137.071333	-339.475667	-10.709549	39.236667	20.860000
700010040_C9_4520__CAP257-RH1	-1		-15.019115	5.166667	4.833333	-4.540609	10.833333	2.333333	6.833333	9.500000	7.333333	10.333333	68.532776	193.156448	12.801833	59.244400	-82.259133	-248.029333	-8.475870	41.191667	20.221667
DU123_06__CAP257-RH1	-1		-15.700914	7.666667	7.166667	-2.649923	10.000000	9.166667	3.666667	14.166667	10.166667	11.500000	69.900203	196.269907	11.228167	73.643058	-113.852300	-265.137333	-9.942170	40.515000	18.300000
ZM249_1__CAP257-RH1	-1		-15.285634	9.000000	7.500000	-2.648783	10.500000	5.333333	7.500000	10.833333	9.666667	11.666667	68.732640	193.277341	10.511083	95.454433	-103.890250	-300.160667	-9.871469	39.011667	20.193333
16936_2_21__CAP257-RH1	-1		-12.603995	4.833333	3.666667	0.000000	9.166667	0.166667	5.166667	7.500000	3.500000	11.666667	61.875271	188.415547	10.595000	-136.447017	-94.390567	-329.493833	-8.036537	40.656667	19.003333
Q842_D12__CAP257-RH1	-1		-15.268819	9.000000	8.000000	-2.942576	9.666667	7.000000	4.833333	14.000000	10.833333	9.333333	68.374664	191.915534	10.069133	72.881667	-121.057667	-282.642667	-9.498048	39.696667	19.701667
SC05_8C11_2344__CAP257-RH1	-1		-14.763385	7.833333	7.500000	-4.347687	9.333333	5.833333	7.500000	9.000000	9.000000	8.166667	68.521622	195.280423	9.679183	-4.253627	-98.712550	-306.589000	-8.895362	40.508333	17.458333
PRB926_04_A9_4237__CAP257-RH1	-1		-13.933177	6.166667	5.333333	-4.292180	8.000000	5.333333	4.666667	9.333333	8.500000	8.166667	68.581890	195.835699	12.986333	5.678617	-81.034800	-246.577500	-8.037603	41.510000	18.891667
Q259_17__CAP257-RH1	-1		-12.983215	5.166667	4.333333	-0.969070	7.333333	4.000000	3.166667	10.500000	7.333333	6.333333	65.313637	189.393288	12.191333	-20.786583	-76.082300	-267.691333	-6.849674	41.306667	18.995000
T255_34__CAP257-RH1	-1		-15.184896	9.000000	7.166667	-2.525792	9.166667	7.000000	4.833333	13.500000	9.666667	9.666667	68.872544	197.788671	11.320533	78.977333	-106.384767	-253.262000	-9.418339	39.788333	18.023333
H022_7__CAP257-RH1	-1		-17.476210	11.166667	9.000000	-4.407043	7.833333	3.166667	10.333333	7.166667	14.000000	15.333333	70.622330	200.886531	17.336167	231.613487	-119.703117	-248.083167	-10.382565	40.351667	19.391667
Q769_D22__CAP257-RH1	-1		-16.009096	6.833333	5.666667	-2.198400	17.833333	2.000000	4.833333	10.500000	5.333333	14.166667	68.705084	194.634427	2.977417	-7.736983	-126.438167	-337.644000	-9.385765	40.580000	18.656667
1006_11_C3_1601__CAP257-RH1	-1		-13.264458	4.833333	4.333333	-1.766932	7.166667	2.500000	4.833333	9.000000	9.000000	8.000000	65.375942	192.399268	13.965167	-33.669133	-81.389950	-240.144167	-6.922868	40.746667	18.328333
T280_5__CAP257-RH1	-1		-12.935532	4.833333	3.666667	-1.311707	7.000000	5.500000	3.000000	8.833333	6.666667	5.833333	65.334062	190.848479	11.066000	-15.082833	-79.180150	-262.600833	-6.808287	41.366667	17.985000
CAP210_E8__CAP257-RH1	-1		-16.772626	9.000000	8.000000	-3.624954	11.833333	1.333333	9.333333	5.166667	12.666667	18.333333	71.923174	196.371337	16.297833	211.365900	-156.596667	-301.122667	-10.339053	40.261667	19.293333
WEAU_D15_410__CAP257-RH1	-1		-15.078765	6.833333	6.166667	-3.882309	7.833333	5.166667	7.666667	9.000000	10.333333	10.833333	68.437082	198.214239	13.854133	43.138007	-83.595300	-256.907000	-8.931468	39.905000	20.196667
263_8__CAP257-RH1	-1		-14.941737	7.000000	5.833333	-3.098963	14.333333	3.333333	4.500000	11.333333	8.333333	10.666667	68.280280	198.411317	3.190950	30.859400	-129.982167	-314.860000	-8.829632	38.961667	18.076667
0330_V4_C3__CAP257-RH1	-1		-15.800096	9.333333	7.500000	-3.646118	10.833333	7.000000	5.000000	14.500000	13.166667	8.833333	72.464893	192.513623	11.566500	115.009105	-125.319733	-275.368000	-10.202305	40.983333	18.205000
AC10_29__CAP257-RH1	-1		-17.150594	10.333333	7.333333	-3.713628	8.166667	4.333333	5.666667	8.666667	14.000000	15.666667	72.330855	197.725345	15.987333	-61.608327	-115.930233	-335.302167	-10.084228	41.243333	19.500000
3415_V1_C1__CAP257-RH1	-1		-12.848054	5.500000	4.666667	-0.351115	6.333333	2.666667	6.666667	6.166667	7.166667	8.000000	61.801841	191.469094	14.330167	30.850900	-85.546233	-256.403000	-7.040854	40.473333	18.746667
6240_08_TA5_4622__CAP257-RH1	-1		-14.170956	6.666667	5.666667	-3.323552	8.000000	5.166667	4.000000	12.500000	10.166667	7.500000	68.262824	197.741207	12.622667	-17.639033	-78.257417	-243.672167	-8.207500	40.711667	17.678333
T252_7__CAP257-RH1	-1		-13.719124	6.000000	5.166667	-1.334554	4.333333	4.500000	6.166667	12.500000	10.166667	6.333333	65.032019	193.051788	11.076667	-31.882867	-86.476800	-271.949000	-8.068338	40.851667	19.060000
CH110_2__CAP257-RH1	-1		-13.519834	6.000000	5.166667	-0.976771	8.666667	0.166667	6.333333	5.666667	9.166667	12.000000	64.853615	191.959028	15.379167	-51.902367	-84.722433	-262.364000	-7.352629	40.928333	19.551667
6244_13_B5_4567__CAP257-RH1	-1		-17.473798	9.500000	8.666667	-3.977875	10.500000	5.166667	6.666667	10.833333	11.333333	19.000000	75.613347	205.043215	15.083833	190.756417	-146.050833	-314.137500	-11.355441	40.455000	17.601667
Q168_A2__CAP257-RH1	-1		-15.297068	8.333333	6.500000	-2.630544	10.000000	7.666667	4.500000	13.333333	10.333333	9.166667	69.100447	191.768953	11.464700	79.880500	-97.252150	-258.780833	-9.971835	39.620000	19.458333
235_47__CAP257-RH1	-1		-13.298944	5.166667	4.333333	-0.898687	7.833333	3.666667	4.166667	11.000000	7.833333	8.166667	68.559700	193.564831	8.119417	-12.949467	-90.139983	-251.493833	-7.120680	38.933333	19.155000
62357_14_D3_4589__CAP257-RH1	-1		-13.624241	6.166667	4.666667	-0.878321	7.666667	7.000000	4.166667	9.833333	9.666667	5.166667	65.085137	191.633193	13.189217	-18.072985	-69.761533	-246.320333	-7.383643	40.043333	19.571667
CAAN5342__CAP257-RH1	-1		-15.765657	9.666667	8.833333	-2.919052	9.166667	6.333333	7.666667	10.500000	9.000000	14.166667	70.676265	195.544481	15.498667	157.899200	-132.047333	-280.981333	-10.404350	41.741667	17.953333
H080_23__CAP257-RH1	-1		-12.871989	6.500000	5.666667	-1.046646	5.000000	3.833333	4.833333	10.166667	11.333333	4.166667	65.282488	193.823662	12.195167	-3.144983	-85.890433	-277.329000	-7.969677	40.171667	19.510000
DU172_17__CAP257-RH1	-1		-15.313361	8.166667	7.333333	-0.725240	5.500000	1.333333	8.166667	5.833333	10.333333	14.166667	64.727170	192.138162	18.886000	141.127467	-94.465467	-213.962500	-8.613848	41.156667	19.758333
DU151_02__CAP257-RH1	-1		-15.969323	6.500000	5.000000	-3.518224	8.833333	2.666667	7.666667	6.666667	11.000000	13.500000	65.902653	186.315331	13.722167	55.525767	-105.172000	-266.733833	-8.684778	40.726667	19.308333
ZM233_6__CAP257-RH1	-1		-15.461961	8.166667	7.333333	-4.768773	9.666667	6.000000	6.500000	10.833333	8.000000	10.833333	68.875672	192.074643	13.306833	8.905095	-105.217617	-312.273000	-9.132039	40.966667	18.820000
CAP45_G3__CAP257-RH1	-1		-17.518612	7.500000	6.500000	-3.188675	8.500000	1.000000	9.666667	6.833333	13.666667	17.166667	69.399630	190.859443	18.610333	123.731350	-144.541500	-314.600500	-9.523747	41.088333	19.383333
ZM214_15__CAP257-RH1	-1		-15.280479	10.000000	7.666667	-4.406311	9.333333	5.333333	5.833333	12.666667	12.000000	10.833333	70.726794	196.638276	12.602833	64.320367	-121.479333	-294.705000	-9.839432	39.950000	18.911667
0439_V5_C1__CAP257-RH1	-1		-14.430302	8.166667	7.166667	-4.408717	7.666667	5.000000	7.666667	13.500000	9.333333	9.000000	66.552834	198.358000	13.136167	-11.650067	-86.503183	-280.529333	-9.079074	39.081667	19.036667
269_12__CAP257-RH1	-1		-14.983257	7.500000	6.666667	-4.353755	8.500000	5.500000	5.500000	9.166667	8.500000	11.666667	68.470190	194.433437	10.614000	2.184450	-102.422750	-282.876333	-8.459463	40.123333	18.011667
9021_14_B2_4571__CAP257-RH1	-1		-14.765099	6.333333	5.500000	-4.069901	9.833333	3.833333	7.000000	11.500000	7.166667	10.833333	67.372334	200.187368	13.451167	-9.309333	-89.248100	-295.711500	-8.131677	39.181667	19.223333
H030_7__CAP257-RH1	-1		-14.217368	3.833333	3.000000	-0.817881	6.000000	3.333333	8.500000	7.833333	8.333333	11.833333	63.783719	194.373848	13.116000	-16.845640	-75.227833	-264.788833	-7.915904	40.880000	19.145000
3718_3_11__CAP257-RH1	-1		-12.908791	4.833333	4.500000	0.000000	6.000000	1.833333	6.666667	7.500000	9.333333	8.000000	59.064468	187.454789	13.252367	-17.090117	-70.418067	-236.069667	-7.483148	40.578333	19.451667
0260_V5_C1__CAP257-RH1	-1		-15.310375	8.666667	7.166667	-3.895528	10.000000	4.000000	6.666667	8.000000	11.333333	14.500000	69.790841	195.750729	13.550167	124.532613	-115.102333	-252.323500	-9.709576	39.928333	18.336667
247_23__CAP257-RH1	-1		-14.946439	8.500000	7.333333	-4.408249	8.666667	4.833333	5.666667	12.000000	10.833333	8.833333	68.520062	191.310852	11.410250	-4.775583	-107.211967	-313.652500	-8.747068	40.603333	18.801667
QH0692_42__CAP257-RH1	-1		-14.092030	5.000000	4.500000	-3.530584	12.166667	2.833333	5.666667	10.000000	8.500000	11.000000	66.292582	199.462330	11.793033	-4.282905	-76.206467	-238.469000	-8.407097	40.270000	18.015000
THRO4156__CAP257-RH1	-1		-16.771137	8.166667	7.000000	-3.057556	12.333333	8.333333	6.500000	13.000000	12.333333	15.500000	82.865857	211.628729	18.064167	150.045640	-119.883500	-251.235833	-9.792909	40.795000	18.128333
3365_V2_C20__CAP257-RH1	-1		-14.940618	7.500000	6.333333	-3.112722	7.833333	6.666667	4.666667	11.500000	9.666667	7.333333	68.646833	194.817269	13.387167	20.560667	-88.999683	-268.612667	-7.958827	39.460000	18.575000
ZM53_12__CAP257-RH1	-1		-15.412332	8.000000	7.333333	-4.031759	14.833333	3.000000	5.333333	10.833333	9.333333	11.000000	68.605816	188.911744	5.664500	-13.777588	-127.487167	-324.666833	-9.715225	40.745000	19.033333
1054_07_TC4_1499__CAP257-RH1	-1		-14.431047	6.333333	5.500000	-4.477381	11.500000	0.666667	5.666667	8.500000	6.666667	12.333333	68.645419	197.928755	12.174167	-55.956733	-101.345150	-310.236000	-7.863331	41.358333	17.836667
16055_2_3__CAP257-RH1	-1		-14.050509	3.833333	2.833333	-1.658778	10.500000	1.833333	5.666667	6.333333	6.166667	11.666667	65.111495	192.327372	10.655000	-74.608100	-102.923817	-312.646500	-7.786192	40.165000	19.673333
RHPA4259_7__CAP257-RH1	-1		-13.157697	5.000000	4.000000	-1.251073	9.333333	1.333333	4.833333	5.833333	6.333333	10.000000	63.818605	192.388198	11.540500	-112.440450	-92.703650	-319.112167	-7.332179	39.665000	19.513333
CH181_12__CAP257-RH1	-1		-16.362227	8.333333	7.166667	-2.168727	8.666667	4.000000	6.166667	9.500000	11.833333	15.833333	70.525972	197.951936	14.875117	112.032633	-128.042833	-298.218000	-10.425219	40.390000	18.635000
T250_4__CAP257-RH1	-1		-16.434868	9.333333	7.666667	-3.217631	12.166667	7.166667	8.333333	14.500000	9.833333	10.166667	68.285743	195.412713	13.997667	-7.110953	-128.100333	-316.385167	-10.513512	40.280000	19.053333
001428_2_42__CAP257-RH1	-1		-15.700714	9.333333	8.500000	-4.670273	9.166667	3.833333	6.333333	7.000000	10.666667	15.666667	65.615077	195.896030	15.091500	119.499967	-102.133717	-273.707333	-9.796873	41.488333	18.693333
DU422_1__CAP257-RH1	-1		-16.148323	7.666667	7.333333	-4.260269	14.000000	3.000000	3.833333	11.666667	9.833333	17.333333	68.132090	198.248213	15.275667	41.359867	-110.552350	-277.721667	-10.298055	40.765000	20.180000
CH064_20__CAP257-RH1	-1		-15.862125	8.000000	7.333333	-2.892410	9.333333	8.166667	4.666667	13.000000	10.666667	12.666667	69.777741	197.702827	11.583333	75.177867	-127.572667	-271.548833	-10.286438	41.581667	18.628333
H031_7__CAP257-RH1	-1		-14.048976	6.000000	5.166667	-0.733037	3.833333	5.000000	6.333333	8.666667	12.000000	6.333333	65.167831	192.905598	9.686167	-53.875017	-91.177033	-267.579167	-8.343197	40.551667	17.388333
CH111_8__CAP257-RH1	-1		-15.636658	7.833333	5.666667	-3.130168	8.833333	5.333333	6.500000	8.666667	10.333333	14.833333	70.831670	197.486441	15.744333	219.035000	-119.826233	-230.860667	-9.594498	41.431667	18.315000
CH119_10__CAP257-RH1	-1		-17.417985	9.000000	7.166667	-2.224345	8.333333	6.333333	5.666667	13.833333	14.333333	15.000000	75.691373	198.115030	16.584317	187.028367	-144.462833	-283.036667	-11.163471	39.970000	18.580000
Q461_E2__CAP257-RH1	-1		-12.249888	6.000000	5.000000	-1.212992	8.000000	0.500000	4.500000	6.500000	9.000000	7.166667	62.946386	196.083526	11.738000	-38.826370	-83.958617	-241.116500	-7.042715	40.310000	19.021667
211_9__CAP257-RH1	-1		-15.317345	7.166667	6.000000	-3.110021	10.333333	4.500000	6.000000	11.833333	11.000000	11.333333	68.990437	197.192579	12.272650	120.167083	-118.004167	-262.210500	-9.574349	39.383333	18.296667
CH117_4__CAP257-RH1	-1		-14.040114	5.000000	4.500000	-0.615122	7.833333	1.666667	7.500000	4.833333	7.166667	12.833333	65.088227	193.930600	14.382667	-72.350177	-84.688300	-301.616167	-7.824471	40.963333	18.536667
H035_18__CAP257-RH1	-1		-14.697884	8.666667	8.333333	-4.937856	10.333333	4.166667	6.000000	10.166667	11.333333	11.000000	68.125828	199.542683	12.084833	43.370078	-82.883350	-225.569000	-8.776558	40.641667	17.673333
928_28__CAP257-RH1	-1		-14.432966	8.000000	7.000000	-4.275660	8.666667	4.666667	5.166667	11.000000	10.500000	9.166667	68.230497	196.342801	11.145517	-12.830682	-93.966467	-254.468000	-8.457220	40.610000	19.463333
CH070_1__CAP257-RH1	-1		-15.979716	8.500000	6.500000	-2.137410	10.666667	6.000000	4.666667	12.000000	8.500000	14.833333	68.722768	197.770970	10.518500	29.995367	-107.672867	-263.416667	-9.931591	39.983333	19.841667
CH038_12__CAP257-RH1	-1		-17.485214	11.166667	8.333333	-4.200521	7.333333	3.166667	10.500000	7.333333	12.833333	17.333333	70.973071	196.248306	16.657333	23.747027	-150.547167	-385.809833	-10.262405	40.486667	19.493333
CH114_8__CAP257-RH1	-1		-14.769661	7.166667	6.333333	-2.901215	10.166667	7.333333	4.833333	11.000000	8.500000	11.666667	68.343641	193.911500	9.277883	36.974800	-107.047067	-278.366667	-9.422711	39.890000	18.395000
H061_14__CAP257-RH1	-1		-14.116173	9.000000	7.500000	-4.396291	10.500000	6.666667	7.500000	11.500000	8.666667	9.833333	64.553893	194.065981	12.738833	43.751617	-102.101517	-256.476167	-9.239231	40.390000	19.475000
T253_11__CAP257-RH1	-1		-14.202708	7.000000	6.000000	-4.314067	11.666667	3.166667	6.166667	9.666667	7.166667	11.500000	68.499733	196.427428	8.154067	38.356517	-99.821533	-243.288000	-8.835458	40.491667	17.508333
T257_31__CAP257-RH1	-1		-15.490051	10.500000	8.500000	-2.894786	9.000000	3.500000	6.500000	11.000000	12.666667	15.000000	70.793569	200.278310	15.597000	96.304473	-131.421667	-283.857667	-10.186825	41.178333	17.523333
PVO_4__CAP257-RH1	-1		-14.342609	6.333333	5.666667	-3.502614	11.000000	3.166667	5.166667	11.333333	8.666667	9.833333	66.801354	201.254159	13.206500	32.112300	-85.016267	-250.553667	-7.877946	40.406667	19.145000
TRJO4551_58__CAP257-RH1	-1		-15.420401	9.000000	8.000000	-3.445063	8.500000	2.666667	7.500000	8.166667	9.833333	15.166667	68.498949	195.342287	14.533000	77.892800	-109.367717	-241.016667	-8.886049	40.033333	19.883333
H078_14__CAP257-RH1	-1		-13.791645	6.666667	5.166667	-2.657323	11.000000	3.166667	4.333333	10.333333	8.000000	10.833333	68.596724	195.842622	12.272000	-16.012950	-69.999117	-244.619000	-7.782897	39.243333	19.770000
T278_50__CAP257-RH1	-1		-14.246365	6.166667	5.166667	-1.514114	8.166667	0.000000	6.666667	6.833333	9.166667	10.833333	65.001476	199.444800	16.209167	9.352233	-117.144833	-280.993667	-8.258328	39.743333	18.083333
H079_2__CAP257-RH1	-1		-16.660348	9.000000	7.666667	-3.073237	8.166667	6.166667	6.500000	12.333333	12.166667	11.833333	71.087938	198.826730	14.398167	54.112767	-113.562217	-262.444500	-10.002522	39.893333	19.481667
CH115_12__CAP257-RH1	-1		-16.523659	9.500000	7.333333	-3.842189	14.333333	5.833333	5.166667	13.500000	7.166667	13.500000	70.640275	198.663971	9.244900	-7.478917	-123.894667	-346.814167	-10.850095	41.015000	19.085000
CH120_6__CAP257-RH1	-1		-14.746133	6.500000	5.166667	-4.119080	10.333333	5.166667	5.833333	10.333333	6.833333	11.166667	68.377516	195.037227	8.410167	-24.525100	-99.884750	-330.355500	-8.721406	40.243333	18.298333
T251_18__CAP257-RH1	-1		-14.668096	7.333333	6.000000	-4.135864	9.666667	4.500000	4.833333	12.333333	9.166667	8.000000	68.528877	198.038111	12.513517	30.276323	-91.435867	-244.751500	-8.771892	37.956667	19.825000
MW965_26__CH103	-1		-24.925638	13.666667	11.166667	-4.345668	14.666667	13.833333	5.500000	20.666667	18.000000	16.166667	100.737760	239.886538	25.471500	-121.298833	-153.787667	-412.786333	-12.461111	41.538333	17.735000
SF162__CH103	-1		-27.604228	16.666667	15.000000	-5.146306	14.833333	13.833333	9.666667	23.833333	21.333333	19.333333	107.757655	242.278178	34.896333	-99.174167	-239.810667	-531.812000	-15.121468	41.425000	18.146667
MN_3__CH103	-1		-27.733435	16.333333	14.333333	-4.177338	15.333333	14.333333	9.333333	23.333333	23.500000	20.000000	107.403565	246.439126	37.770000	-43.560667	-251.712000	-528.508667	-15.023376	39.703333	18.251667
DJ263_8__CH103	-1		-27.923523	17.500000	14.500000	-4.339808	14.166667	19.500000	5.833333	25.833333	21.833333	16.333333	106.765417	246.506610	30.486167	-48.801000	-193.896667	-436.604500	-14.426280	40.046667	17.638333
00836_2_5__CH103	-1		-28.319162	18.500000	16.333333	-5.092656	15.000000	15.666667	8.000000	25.000000	24.833333	18.166667	105.411596	239.950831	30.372667	7.792667	-203.287167	-416.329167	-15.375181	42.008333	18.073333
BX08_16__CH103	-1		-26.604370	18.000000	14.833333	-3.477081	13.333333	18.000000	7.833333	23.833333	23.666667	17.166667	102.947569	237.629108	25.859333	-112.362000	-201.536667	-445.179833	-14.228848	41.975000	17.126667
BAL_26__CH103	-1		-25.380342	14.166667	11.833333	-3.798487	14.333333	13.666667	5.333333	22.333333	18.833333	18.833333	102.560527	242.120168	29.746500	-143.728333	-175.875000	-421.447833	-13.253186	42.240000	18.683333
HXB2__CH103	-1		-28.390086	16.166667	13.500000	-4.770269	14.000000	19.500000	5.833333	26.000000	22.000000	16.500000	109.491922	244.416851	32.031333	-126.049000	-218.796167	-501.204167	-14.940242	41.380000	17.738333
242_14__CH103	-1		-28.606318	17.000000	14.000000	-5.037348	15.500000	14.000000	6.166667	26.833333	23.666667	22.500000	106.685786	244.149027	28.794667	-81.811833	-184.314167	-467.688167	-15.742727	40.666667	18.316667
25710_2_43__CH103	-1		-27.760338	16.500000	13.500000	-5.337972	15.166667	15.333333	6.333333	28.000000	22.833333	19.666667	102.284507	238.705447	30.462000	-48.392000	-183.722167	-408.765000	-14.761594	41.951667	17.945000
H077_31__CH103	-1		-28.312651	17.666667	15.333333	-3.340942	18.666667	16.833333	6.833333	24.833333	22.500000	17.333333	107.305405	249.008472	27.106000	-162.765000	-211.618667	-474.563500	-15.263243	41.421667	16.970000
6535_3__CH103	-1		-26.117214	14.333333	12.833333	-4.464610	13.333333	14.166667	7.833333	24.166667	20.000000	14.333333	102.734612	242.255635	28.075333	-178.571833	-178.270500	-433.289167	-13.635167	40.063333	18.396667
SS1196_1__CH103	-1		-28.452516	18.000000	13.333333	-3.876856	14.333333	18.500000	7.333333	24.333333	24.500000	17.500000	107.624798	241.495146	34.076000	-127.599667	-212.825000	-498.956167	-15.455208	42.326667	16.913333
ZM197_7__CH103	-1		-28.495116	17.666667	15.333333	-3.212585	16.833333	14.166667	10.500000	20.166667	24.500000	17.500000	107.339667	249.232993	32.405667	-179.132167	-215.277667	-515.074000	-14.482193	40.271667	19.178333
H029_12__CH103	-1		-27.584062	17.666667	14.666667	-5.091782	18.500000	15.833333	7.333333	20.500000	20.333333	17.333333	104.822310	240.689471	28.332833	-216.165167	-205.849667	-480.639833	-15.801737	41.431667	17.280000
1012_11_TC21_3257__CH103	-1		-27.981181	15.833333	12.166667	-5.357666	15.333333	14.166667	10.166667	22.000000	26.833333	20.000000	111.214448	250.269132	35.513500	32.992833	-193.553000	-401.140333	-14.786518	42.790000	17.395000
H086_8__CH103	-1		-28.728208	18.333333	14.166667	-2.477473	13.000000	16.500000	9.666667	20.833333	28.000000	19.000000	105.412378	237.871126	35.499333	-84.651333	-225.049333	-515.567000	-15.552394	40.813333	18.343333
Q23_17__CH103	-1		-28.652424	17.500000	14.166667	-4.957413	14.166667	15.333333	9.666667	23.166667	25.666667	19.666667	106.692439	239.381660	33.643667	-10.084167	-203.083833	-436.393833	-15.510537	41.618333	17.961667
BZ167_12__CH103	-1		-26.526967	15.833333	13.500000	-3.971385	11.666667	16.500000	8.000000	24.000000	19.166667	17.333333	101.758586	244.041982	31.850000	-143.588833	-193.460500	-488.420333	-13.702355	39.958333	18.363333
25711_2_4__CH103	-1		-27.839993	16.666667	13.833333	-4.358322	15.500000	13.833333	11.500000	23.333333	20.500000	21.500000	107.977256	245.559119	32.523833	-25.748500	-206.269667	-458.213167	-14.623555	40.321667	19.520000
ZM109_4__CH103	-1		-26.166669	15.500000	11.500000	-3.678945	15.000000	16.000000	5.833333	21.500000	23.333333	20.166667	101.318299	234.360456	27.009167	-73.810500	-171.184000	-407.473167	-14.924456	40.946667	18.878333
25925_2_22__CH103	-1		-26.275117	13.833333	10.666667	-3.156260	15.000000	14.166667	6.500000	26.166667	20.666667	19.666667	101.478248	239.489033	30.290167	-70.655500	-153.351833	-390.553667	-13.670075	41.105000	17.485000
1056_10_TA11_1826__CH103	-1		-29.765594	18.833333	15.666667	-4.491638	14.500000	15.833333	8.000000	28.166667	21.833333	20.333333	107.762273	247.467362	29.899667	-133.713333	-192.965333	-470.608167	-15.610115	40.171667	18.671667
16845_2_22__CH103	-1		-31.281019	20.500000	17.000000	-4.552567	14.500000	19.500000	10.000000	29.166667	26.333333	21.666667	113.628709	252.314925	35.379333	19.305833	-237.974167	-509.987000	-16.121229	40.260000	18.740000
DU156_12__CH103	-1		-28.096376	14.000000	11.000000	-6.533290	19.166667	16.333333	5.833333	29.000000	20.500000	19.000000	109.799547	245.733220	30.145833	-92.912833	-193.303333	-456.216500	-14.784490	41.708333	17.345000
TRO_11__CH103	-1		-27.517663	20.166667	16.833333	-4.345469	14.000000	17.333333	8.333333	23.333333	22.000000	17.666667	104.692253	247.065068	29.542000	-138.413167	-188.924333	-436.858667	-14.971394	40.410000	17.340000
26191_2_48__CH103	-1		-27.628555	17.500000	13.666667	-3.724472	15.500000	18.000000	7.500000	27.333333	21.833333	16.833333	101.911599	236.168948	30.597167	-62.702167	-207.267500	-458.612333	-15.572377	42.755000	17.605000
SC422_8__CH103	-1		-28.708378	18.333333	15.666667	-5.060649	14.500000	20.333333	6.666667	27.000000	21.666667	19.000000	106.775200	243.025328	33.954167	-136.246667	-206.058167	-462.892000	-15.634320	42.246667	16.546667
WITO4160_33__CH103	-1		-26.401096	16.333333	13.000000	-3.602707	13.166667	16.166667	5.666667	24.666667	21.333333	16.500000	101.083442	239.353750	31.448333	-190.013000	-187.520333	-435.893167	-14.046554	42.151667	16.396667
0013095_2_11__CH103	-1		-29.417000	19.166667	15.166667	-3.355398	14.333333	16.833333	8.166667	28.666667	24.833333	19.166667	111.559812	250.484762	28.971833	-33.925167	-185.407333	-450.945000	-15.421468	40.500000	20.535000
REJO4541_67__CH103	-1		-28.188293	16.333333	13.500000	-4.504206	13.833333	19.333333	7.333333	25.666667	22.000000	15.833333	107.394058	244.243079	29.987333	-53.808333	-173.992167	-403.501000	-14.565269	42.356667	16.865000
ZM135_10A__CH103	-1		-29.470823	17.000000	14.500000	-4.109701	15.166667	17.666667	8.000000	25.833333	24.166667	22.833333	110.372623	244.893734	33.041833	-33.282667	-208.297167	-474.667167	-15.946566	40.566667	19.480000
700010040_C9_4520__CH103	-1		-26.952311	14.333333	12.166667	-3.375758	17.500000	13.500000	6.500000	25.666667	17.500000	20.166667	105.945597	239.462698	25.521333	-182.725667	-198.184500	-504.919167	-14.399317	41.411667	18.925000
DU123_06__CH103	-1		-26.302341	15.333333	11.666667	-3.928686	15.166667	17.833333	4.833333	26.166667	22.666667	17.000000	107.563856	244.076295	26.093667	-42.623167	-178.057500	-375.166000	-14.582956	41.541667	16.911667
ZM249_1__CH103	-1		-27.682582	16.666667	12.333333	-4.987925	16.333333	17.666667	6.333333	26.500000	23.833333	16.166667	105.862482	240.716198	28.835667	-28.145000	-184.069333	-423.862833	-14.540909	40.065000	19.151667
16936_2_21__CH103	-1		-25.739981	13.666667	11.833333	-4.822484	15.333333	14.333333	5.666667	24.833333	18.000000	15.666667	96.770817	235.581527	25.282500	-79.560500	-176.328333	-438.507500	-13.283584	41.665000	17.893333
Q842_D12__CH103	-1		-28.784467	18.333333	13.666667	-2.129979	14.000000	20.666667	6.333333	25.333333	24.666667	16.333333	107.482990	240.481512	31.465833	-116.443167	-201.319167	-459.126833	-14.894955	40.205000	18.463333
SC05_8C11_2344__CH103	-1		-27.579611	17.500000	15.000000	-3.853536	17.666667	18.500000	6.833333	22.166667	20.166667	19.000000	104.565395	240.623525	23.239167	-212.900833	-204.267167	-481.103000	-14.693464	41.566667	16.571667
PRB926_04_A9_4237__CH103	-1		-28.147836	15.166667	12.166667	-3.601649	16.333333	17.000000	5.000000	24.833333	20.166667	20.000000	108.459563	244.524813	31.869667	-123.993500	-195.413000	-470.526833	-14.553646	42.028333	17.818333
Q259_17__CH103	-1		-24.054488	14.500000	11.166667	-3.413325	16.333333	12.666667	5.666667	19.833333	18.666667	14.833333	101.510616	235.721480	24.102500	-137.081667	-177.648000	-422.218167	-12.925665	41.640000	17.380000
